,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr
0.0,462.294974,0.04038750000000846,105.96428916249248,3.552713678800501e-15,-5.684341886080802e-14,0.4858936098239217,-0.6127699765313279,-0.45363885105263596,0.427355075002283,29.29203412549934,1.511544905888898,4.45780515428171,-0.3785163760185241,-0.2826860547065735,-0.0843064114451408,8.80838394165039,-3.320131540298462,4.382831573486328,-11.881739592926031,2.311037185205644,-0.5705045384541918
0.03971799999999348,462.334692,0.03930399999998713,106.05461630831596,1.1772558447062877,-0.18021874451488173,0.47408332607215586,-0.6186320042217089,-0.4645030691105914,0.42044808385156984,29.341169126346255,1.3412196432732784,4.644571606689048,-1.015042781829834,-0.1702550649642944,-0.1207137107849121,8.899455070495605,-3.3081419467926025,3.460660934448242,-10.944284921799557,2.0347452392088345,-0.9798033835144762
0.07860799999997425,462.373582,0.03946249999998486,106.13101700034255,2.357799604295632,-0.3581960160015001,0.459151330915396,-0.6273148600540509,-0.47766117425009263,0.40926298941262523,29.38925400262972,1.1654733429137458,4.859875276934096,-1.238824725151062,-0.1227388009428978,-0.1613267958164215,9.08062744140625,-2.547648906707764,1.5507795810699463,-1.3864089463160425,0.32143234866773573,-0.8870974197246091
0.1186429999999632,462.413617,0.04046550000001048,106.19602534440743,3.5413414083226584,-0.5343307105915471,0.4445947650730024,-0.6348981986307627,-0.49069684428771493,0.3980657949241936,29.44208176607413,1.037125772447353,4.984207767630295,-1.1244651079177856,-0.1448860168457031,-0.19072787463665,9.064483642578123,-2.067681074142456,0.2041378319263458,4.8128657191277835,-0.82821271091649,-0.6526289173448865
0.1595389999999952,462.454513,0.041023999999993066,106.25168486463139,4.727564067581291,-0.7084693703677303,0.43290549156954433,-0.639369957896418,-0.502087924200935,0.3894955475644273,29.503390830576354,0.9663501464527493,5.0068512108795105,-0.8493146896362305,-0.1897668838500976,-0.2141447067260742,9.01654815673828,-1.9592971801757808,-0.6580276489257812,5.652055771972969,-0.9247724420149952,-0.5664073974011317
0.20069099999994933,462.495665,0.04039299999999457,106.2989564255342,5.918851491449637,-0.8774155622168749,0.42349749814595467,-0.6413368141890687,-0.5123735925499142,0.38315829192583,29.569176051332555,0.9454047077930943,4.969867330336282,-0.6607252359390259,-0.2207617461681366,-0.2372004687786102,9.003464698791504,-2.645142078399658,-0.1976539641618728,3.180020609776679,-0.41350159733505165,-0.4754832785314281
0.24032499999998436,462.535299,0.03920000000002233,106.33664613353126,7.115059663953328,-1.0410479800241603,0.41530414741838606,-0.6420660169988035,-0.5221272126771275,0.3776993913004583,29.64078341917714,0.9501625618833061,4.94871009405766,-0.5924135446548462,-0.2231720238924026,-0.252557098865509,9.07123565673828,-2.619030237197876,0.341999739408493,1.5566619683276282,-0.08899376404523646,-0.38829803162669463
0.279090999999994,462.574065,0.03914649999998687,106.36300611249163,8.313771678240741,-1.2023346458256867,0.407868032557443,-0.6419942261304725,-0.5315749857401045,0.37271336518806253,29.71662935134451,0.9692313209640353,4.947346758937597,-0.5386829376220703,-0.2277388572692871,-0.2676430344581604,9.069186210632324,-2.770207405090332,0.7190989851951599,1.2817225436082813,-0.1549931644911229,-0.3870468753076723
0.3186179999999581,462.613592,0.03995899999998187,106.3770738875941,9.515237895980533,-1.3605221228708615,0.4011295322870396,-0.6412590292636567,-0.5407394678474426,0.3680799423039003,29.79246334048505,0.9852776126759311,4.9399651002115466,-0.4920636415481567,-0.235306903719902,-0.2828601598739624,8.97848129272461,-3.3874199390411377,0.5355873703956604,1.0237133912570588,-0.2616778004531331,-0.2936620266458725
0.3590089999999577,462.653983,0.04092400000001817,106.37875936224006,10.719483676212146,-1.514899873390334,0.3946361944807929,-0.6399567709417067,-0.5498392567459706,0.36386049225158723,29.870192978291048,0.9928430828090953,4.9059873657107556,-0.4568698108196258,-0.2486516237258911,-0.2911119163036346,8.855520248413086,-3.95447039604187,0.4027394652366638,0.7782292009480123,-0.39708677997157577,-0.05588117506643497
0.40046599999999444,462.69544,0.04037400000001412,106.36970686149702,11.928727368240406,-1.6623430610804135,0.38829030463022945,-0.6381922333990215,-0.5587873512862687,0.360136275180304,29.94937638545206,1.0104575859927718,4.848148129893049,-0.4283671379089355,-0.26780766248703,-0.287433922290802,8.807958602905273,-3.738543510437012,0.8592633008956909,0.40961658581984733,-0.22298815984175344,0.1433569656152737
0.43975699999998596,462.734731,0.039080499999982976,106.34875976838863,13.142550308431652,-1.8037231463370205,0.3819570841694481,-0.6362908168266908,-0.5674862093868771,0.3566543292012538,30.034840199840765,1.0116411719378857,4.818023630913716,-0.4237940907478332,-0.2666574716567993,-0.2795361280441284,8.846981048583984,-3.4255027770996094,1.6115820407867432,-0.01705146885503474,0.008208879091682194,0.16350650434739922
0.4786269999999604,462.773601,0.03942899999998417,106.3124569212261,14.358673594882273,-1.942256536761711,0.37540206119370717,-0.6344363311630399,-0.5761148652466701,0.35306612824714845,30.12260679834972,1.0084179423678588,4.825382264481985,-0.4296998977661133,-0.2671660482883453,-0.2746540904045105,8.859236717224121,-3.5899128913879395,2.404114961624145,0.2882319716462176,-0.03553845124211096,-0.005590628155435767
0.5186149999999543,462.813589,0.040190499999994245,106.25951122963212,15.577305358647799,-2.0781584291290898,0.36914494663059316,-0.6322977771406074,-0.5845259754212994,0.3496584503473417,30.215574289280426,0.9897348669474086,4.844016806274993,-0.4010646939277649,-0.2694599628448486,-0.2799769937992096,8.844269752502441,-3.987679719924927,2.351879835128784,0.13353558229486362,-0.1171600809587584,0.03743003513675898
0.5590079999999489,462.853982,0.04068950000001337,106.1899464191066,16.798421874228207,-2.211090568493603,0.36259273733708475,-0.6301689124825613,-0.5929200761512103,0.34620700317929853,30.310358636769422,0.958518751447458,4.831789948949462,-0.4189661741256714,-0.2765834927558899,-0.2716454267501831,8.718429565429688,-4.011439323425293,1.6438512802124023,-0.21467603907225763,-0.2622475461952298,0.17338807251291938
0.599993999999981,462.894968,0.04046750000000543,106.10561350779223,18.024293748090468,-2.337136015198645,0.3557465582264083,-0.6279888826154286,-0.6012411109900538,0.342904690997659,30.407542921895917,0.9111701237535699,4.772719906243333,-0.4185348153114319,-0.2908014059066772,-0.2658668458461761,8.649433135986328,-3.801689386367798,1.1814645528793335,0.20376304600067782,-0.25669949708830164,0.0046039221203850005
0.6399429999999597,462.934917,0.03954049999998688,106.0065833372561,19.254289079820044,-2.4567637687129817,0.34895963365599547,-0.6254770708994133,-0.6095200349155185,0.33983983733156053,30.50885689838305,0.8669631070105568,4.7111127291942365,-0.4024746119976043,-0.2973594665527344,-0.2712728083133697,8.626659393310547,-3.892614364624024,1.616160273551941,0.19080217015374087,-0.015304211026222585,-0.2053903506222241
