,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr
0.0,146.213654,0.040255500000000666,0.0,0.0,0.0,0.7165845331812725,-0.6925337728999243,0.05954331415612804,-0.0579501818922879,23.466314539554574,2.4805119806929588,5.7539959614351694,-1.3046566247940063,0.0880489945411682,-0.0326122529804706,8.872239112854004,-1.941534757614136,0.118715614080429,-18.68287235133045,0.9319210382380775,-0.7777387010629201
0.0404049999999927,146.25405899999998,0.040648500000003196,0.9616851806640343,0.05368305721026467,-0.097228124401596,0.6906910442368475,-0.7180932004880338,0.062490510133601365,-0.058163283222128104,23.40611446635397,2.0814749528556398,5.960696813764089,-1.921067714691162,0.1323260515928268,-0.0589409619569778,9.28620147705078,-0.7435097694396973,0.5099449753761292,-9.897162949848827,0.3892139056931684,-0.4087840405736274
0.08129700000000639,146.294951,0.040295000000000414,1.921798706054688,0.10119685695093539,-0.19366754006767906,0.6601079756364199,-0.7459957688215983,0.06576957324985902,-0.05849896435340107,23.35483793788174,1.6154898788476588,6.197191785077507,-2.1092662811279297,0.1196909174323082,-0.0658451691269874,9.15068531036377,-0.515225887298584,-0.1986426264047622,-2.6286513682023274,-0.4212808255478277,-0.11295547984139967
0.12099499999999352,146.33464899999998,0.03932999999999254,2.8801269531249725,0.1418596859366522,-0.28974577894868525,0.6273867142808829,-0.773525820835367,0.06844098366465906,-0.057963036622117214,23.296716503805737,1.1609766258047767,6.295801096530358,-2.13291072845459,0.098375029861927,-0.0680440440773963,9.06590461730957,0.1410284042358398,0.2949843406677246,0.3985160790780553,-0.006882836125809781,-0.02735204181991753
0.15995699999999147,146.37361099999998,0.039526500000008014,3.837127685546876,0.18322522121371865,-0.3858440543276913,0.5939410619139113,-0.7992584139109282,0.07126282224744766,-0.05780722619332562,23.244390751542134,0.7145214795643138,6.466547999080529,-2.077919006347656,0.1191495135426521,-0.0679966807365417,9.227376937866213,-0.3123186826705932,1.0679644346237185,0.8217815191527277,-0.05193163909390886,0.09417030402136149
0.20004800000000955,146.413702,0.04044199999999876,4.7934265136718475,0.22655823594868796,-0.4817434674171466,0.560303878377052,-0.8229854971899376,0.07389668799187603,-0.05739226995951907,23.190229882973732,0.2476704259441882,6.5613953222923005,-2.067946434020996,0.0942696779966354,-0.0605995990335941,8.916935920715332,0.0609823316335678,0.4446874558925628,0.8713874233965386,-0.24031420120364352,0.20682822422330768
0.24084099999998898,146.45449499999998,0.04096199999999328,5.748077392578098,0.2699482452675295,-0.5769614601094877,0.5263555076635211,-0.8449670681673318,0.07622171012423595,-0.056311467041779806,23.13291937581681,-0.20223589323426872,6.573412178145814,-2.0074377059936523,0.0997119396924972,-0.0512675866484642,9.051891326904297,0.2544248700141907,0.949188232421875,1.696855270689992,0.04724348731051258,0.3169214191174669
0.2819719999999961,146.495626,0.0403660000000059,6.700378417968752,0.3067990705953907,-0.6704579274161802,0.49257390014948976,-0.8648853414918449,0.0789473454426603,-0.0557831301774821,23.08629879361723,-0.6642039529390185,6.635097560326848,-1.928933262825012,0.0981400534510612,-0.034636128693819,9.16713047027588,-0.4139240980148315,0.554441511631012,1.9268693533178558,-0.47670777067398523,0.4301783955690758
0.3215730000000008,146.535227,0.0392685000000057,7.650634765624973,0.33757609910327524,-0.7613523650072693,0.46010494395638046,-0.8824810889115444,0.08126018187349263,-0.05410569476128596,23.04111781915278,-1.1149225116485058,6.529771267366829,-1.8518776893615725,0.0612263679504394,-0.0165384244173765,8.963701248168945,-0.2951274514198303,0.3086246252059936,0.6607048548267054,-0.24715717086216155,0.36745391058367277
0.3605090000000075,146.574163,0.0392400000000066,8.599639892578127,0.3690141750826701,-0.8522215838129057,0.42635895767171605,-0.8991308140918174,0.08382823573186927,-0.052486352461711294,23.003482475395877,-1.5440212283318524,6.495343541702832,-1.8770434856414795,0.0787290707230568,-0.0057774009183049,9.353779792785645,0.0187847297638654,1.6364057064056396,0.7093924873343108,-0.19481625867421284,0.22449474292827135
0.400053000000014,146.613707,0.039864999999991824,9.548248291015627,0.40268917770026924,-0.9446992650029529,0.3934591285198725,-0.9138906867375103,0.08618766909421995,-0.050649517560597324,22.96788952526132,-1.980126446517934,6.4204676920096375,-1.7962045669555664,0.0459371879696846,0.0010799230076372,8.988885879516602,-0.2582849562168121,1.040241837501526,0.9092171608125204,-0.3680175645250798,0.1419356045386231
0.44023899999999117,146.65389299999998,0.04072399999999732,10.495605468749973,0.4374030966102982,-1.03736660358868,0.36023017618787706,-0.927427016436436,0.08834271423072007,-0.048052736344821656,22.923055036786383,-2.4005100640665393,6.25994894418044,-1.804551601409912,0.0493870303034782,0.0055391248315572,8.987405776977539,-0.4948880672454834,1.949502944946289,-0.11250588926910764,0.2626358018140803,0.18305773076116516
0.4815010000000086,146.695155,0.040392500000010045,11.440750122070316,0.4677202474271689,-1.1313551808860902,0.32616913237453143,-0.9398074031215651,0.09078573555237543,-0.04619241619083475,22.891751344605385,-2.811415406420405,6.18746071542617,-1.805367946624756,0.0673283487558364,0.0159896090626716,9.224159240722656,-0.6488677263259888,1.613031029701233,-0.4338164535231449,-0.14938614691156651,0.318184590888519
0.5210240000000113,146.734678,0.03920399999999802,12.384140014648441,0.49435549528618905,-1.2262455339001974,0.29168080053609585,-0.9509620351912107,0.09331151239257507,-0.0434340699627106,22.84954933457313,-3.2418285173039254,5.97325759417804,-1.839597463607788,0.0373188704252243,0.0312436670064926,8.931925773620605,-0.4734870195388794,1.057848334312439,-1.3307386144742488,0.08811351109884638,0.2255427428087937
0.5599090000000047,146.773563,0.03951800000000105,13.326293945312504,0.5220947757518424,-1.3218154563048756,0.2551606496599711,-0.9612701149435386,0.09588487439475105,-0.04072992059719727,22.800110757313753,-3.649793479582181,5.7714040201233345,-1.9097084999084477,0.0742371529340744,0.0336739644408226,9.18775463104248,-0.2634452581405639,1.964842438697815,-1.0821550708953707,0.43842004308260635,0.04327748868440976
