,Unnamed: 0,schedule,fcj,csv,total_difference,worst_manoeuvre,worst_elm,worst_elm_difference,whiten,scaling,dtw_dist,heading,speed,exponent
108,108,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_whi_measure.csv,18.280000000000044,aV,140,7.800999999999988,True,measure,6735.527483200175,3.01925421184486,5.647966772271831,-0.0925912589298406
109,109,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_raw_measure.csv,20.005999999999865,aV,140,7.800999999999988,False,measure,2526.3709815985912,3.01925421184486,5.647966772271831,-0.0925912589298406
110,110,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_whi_global.csv,8.20700000000015,rollC,89,1.5200000000000389,True,global,6727.247985207647,3.01925421184486,5.647966772271831,-0.0925912589298406
111,111,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_raw_global.csv,8.56400000000022,rollC,89,1.7200000000000273,False,global,2488.9895428622,3.01925421184486,5.647966772271831,-0.0925912589298406
112,112,P21,manual_F3A_P21_21_09_15_00000052.json,manual_F3A_P21_21_09_15_00000052_whi_measure.csv,22.638,aV,140,10.319999999999991,True,measure,6097.301251749244,3.068345203588956,2.819373307941873,-0.2586029332916357
113,113,P21,manual_F3A_P21_21_09_15_00000052.json,manual_F3A_P21_21_09_15_00000052_raw_measure.csv,21.596000000000053,aV,140,10.600000000000025,False,measure,2347.545944231503,3.068345203588956,2.819373307941873,-0.2586029332916357
114,114,P21,manual_F3A_P21_21_09_15_00000052.json,manual_F3A_P21_21_09_15_00000052_whi_global.csv,9.840999999999958,hsq,127,1.9590000000000032,True,global,5774.167327777702,3.068345203588956,2.819373307941873,-0.2586029332916357
115,115,P21,manual_F3A_P21_21_09_15_00000052.json,manual_F3A_P21_21_09_15_00000052_raw_global.csv,7.5219999999999345,hsq,127,1.9590000000000032,False,global,2127.0558961476063,3.068345203588956,2.819373307941873,-0.2586029332916357
116,116,P21,manual_F3A_P21_21_08_19_00000222.json,manual_F3A_P21_21_08_19_00000222_whi_measure.csv,22.67600000000009,aV,140,9.799999999999956,True,measure,6549.184624417123,2.561186599885993,7.658995394079087,0.032334139124249
117,117,P21,manual_F3A_P21_21_08_19_00000222.json,manual_F3A_P21_21_08_19_00000222_raw_measure.csv,23.52200000000012,aV,140,10.278999999999996,False,measure,2670.3448607587343,2.561186599885993,7.658995394079087,0.032334139124249
118,118,P21,manual_F3A_P21_21_08_19_00000222.json,manual_F3A_P21_21_08_19_00000222_whi_global.csv,8.600000000000016,rollC,89,0.8000000000000114,True,global,6426.6793275939335,2.561186599885993,7.658995394079087,0.032334139124249
119,119,P21,manual_F3A_P21_21_08_19_00000222.json,manual_F3A_P21_21_08_19_00000222_raw_global.csv,8.960000000000022,rollC,88,1.3199999999999932,False,global,2645.1359345073265,2.561186599885993,7.658995394079087,0.032334139124249
120,120,P23,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077.json,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077_whi_measure.csv,74.82999999999996,loop,160,22.88099999999997,True,measure,7476.284417430616,3.855606430783702,3.94068812245794,0.0515172530920028
121,121,P23,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077.json,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077_raw_measure.csv,66.09899999999985,loop,160,22.96099999999996,False,measure,2846.5997447869595,3.855606430783702,3.94068812245794,0.0515172530920028
122,122,P23,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077.json,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077_whi_global.csv,9.565999999999882,shark,156,1.1589999999999918,True,global,6790.438838949607,3.855606430783702,3.94068812245794,0.0515172530920028
123,123,P23,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077.json,Canada_Alberta_Calgary_SCRCMC E-W_F3A_P23_21_11_08_00000077_raw_global.csv,8.065999999999974,shark,156,1.3599999999999568,False,global,2538.9804936427267,3.855606430783702,3.94068812245794,0.0515172530920028
124,124,P21,manual_F3A_P21_21_09_13_00000022.json,manual_F3A_P21_21_09_13_00000022_whi_measure.csv,21.269999999999968,aV,140,8.678999999999974,True,measure,6693.281330178936,5.365340369943004,6.073286054090612,0.4549039054697209
125,125,P21,manual_F3A_P21_21_09_13_00000022.json,manual_F3A_P21_21_09_13_00000022_raw_measure.csv,23.59299999999989,aV,140,8.678999999999974,False,measure,2582.281938198226,5.365340369943004,6.073286054090612,0.4549039054697209
126,126,P21,manual_F3A_P21_21_09_13_00000022.json,manual_F3A_P21_21_09_13_00000022_whi_global.csv,9.556999999999952,hsq,127,1.63900000000001,True,global,6487.553741162617,5.365340369943004,6.073286054090612,0.4549039054697209
127,127,P21,manual_F3A_P21_21_09_13_00000022.json,manual_F3A_P21_21_09_13_00000022_raw_global.csv,7.760000000000076,hsq,127,1.63900000000001,False,global,2416.952803238659,5.365340369943004,6.073286054090612,0.4549039054697209
128,128,P21,manual_F3A_P21_21_11_07_00000009.json,manual_F3A_P21_21_11_07_00000009_whi_measure.csv,180.1439999999999,hB,86,16.838000000000022,True,measure,6812.623788055339,2.543540599366796,6.757851788404054,0.0437130399327033
129,129,P21,manual_F3A_P21_21_11_07_00000009.json,manual_F3A_P21_21_11_07_00000009_raw_measure.csv,179.14799999999988,hB,86,16.878000000000043,False,measure,2682.285255590364,2.543540599366796,6.757851788404054,0.0437130399327033
130,130,P21,manual_F3A_P21_21_11_07_00000009.json,manual_F3A_P21_21_11_07_00000009_whi_global.csv,195.22899999999984,hB,86,15.838000000000022,True,global,6607.986909567526,2.543540599366796,6.757851788404054,0.0437130399327033
131,131,P21,manual_F3A_P21_21_11_07_00000009.json,manual_F3A_P21_21_11_07_00000009_raw_global.csv,188.0310000000001,hB,86,15.798000000000002,False,global,3321.905521580416,2.543540599366796,6.757851788404054,0.0437130399327033
132,132,F21,manual_F3A_F21_21_09_16_00000057.json,manual_F3A_F21_21_09_16_00000057_whi_measure.csv,190.4360000000001,square,164,13.360000000000014,True,measure,8757.92244449094,3.188272973209151,4.640502022754793,0.0128476421372545
133,133,F21,manual_F3A_F21_21_09_16_00000057.json,manual_F3A_F21_21_09_16_00000057_raw_measure.csv,58.32100000000001,loop,122,16.0,False,measure,3827.646908248955,3.188272973209151,4.640502022754793,0.0128476421372545
134,134,F21,manual_F3A_F21_21_09_16_00000057.json,manual_F3A_F21_21_09_16_00000057_whi_global.csv,204.3519999999997,square,165,14.480999999999996,True,global,8354.148457633342,3.188272973209151,4.640502022754793,0.0128476421372545
135,135,F21,manual_F3A_F21_21_09_16_00000057.json,manual_F3A_F21_21_09_16_00000057_raw_global.csv,32.196999999999804,square,165,4.841000000000008,False,global,3229.6306575025083,3.188272973209151,4.640502022754793,0.0128476421372545
136,136,P21,manual_F3A_P21_21_08_19_00000223.json,manual_F3A_P21_21_08_19_00000223_whi_measure.csv,27.15599999999972,aV,140,8.879999999999995,True,measure,6421.497586965077,2.4939667200810223,9.008206213625613,0.1519104099556969
137,137,P21,manual_F3A_P21_21_08_19_00000223.json,manual_F3A_P21_21_08_19_00000223_raw_measure.csv,26.75899999999972,aV,140,8.879999999999995,False,measure,2537.5448100288245,2.4939667200810223,9.008206213625613,0.1519104099556969
138,138,P21,manual_F3A_P21_21_08_19_00000223.json,manual_F3A_P21_21_08_19_00000223_whi_global.csv,12.282999999999774,rollC,88,1.9209999999999925,True,global,6344.379053672285,2.4939667200810223,9.008206213625613,0.1519104099556969
139,139,P21,manual_F3A_P21_21_08_19_00000223.json,manual_F3A_P21_21_08_19_00000223_raw_global.csv,10.402999999999963,rollC,88,2.3210000000000264,False,global,2543.1629736057903,2.4939667200810223,9.008206213625613,0.1519104099556969
140,140,P23,manual_F3A_P23_21_10_23_00000114.json,manual_F3A_P23_21_10_23_00000114_whi_measure.csv,83.0090000000003,loop,160,25.19999999999999,True,measure,8575.466844541601,3.728433759862943,8.219368178705105,0.1399528129247137
141,141,P23,manual_F3A_P23_21_10_23_00000114.json,manual_F3A_P23_21_10_23_00000114_raw_measure.csv,30.04600000000013,loop,157,5.519999999999982,False,measure,3292.372405881642,3.728433759862943,8.219368178705105,0.1399528129247137
142,142,P23,manual_F3A_P23_21_10_23_00000114.json,manual_F3A_P23_21_10_23_00000114_whi_global.csv,73.68400000000028,loop,160,25.19999999999999,True,global,8495.57743516068,3.728433759862943,8.219368178705105,0.1399528129247137
143,143,P23,manual_F3A_P23_21_10_23_00000114.json,manual_F3A_P23_21_10_23_00000114_raw_global.csv,13.530000000000156,imm,66,2.320999999999998,False,global,3198.352189327814,3.728433759862943,8.219368178705105,0.1399528129247137
144,144,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021_whi_measure.csv,89.919,loop,160,27.08000000000004,True,measure,8084.955547567098,5.082260674221459,-3.5866455068946825,4.591057771928016
145,145,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021_raw_measure.csv,92.92100000000022,loop,160,27.08000000000004,False,measure,3674.2872673721577,5.082260674221459,-3.5866455068946825,4.591057771928016
146,146,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021_whi_global.csv,74.3970000000002,loop,160,27.08000000000004,True,global,8485.45636851539,5.082260674221459,-3.5866455068946825,4.591057771928016
147,147,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000021_raw_global.csv,72.52800000000016,loop,160,27.08000000000004,False,global,4139.547185002176,5.082260674221459,-3.5866455068946825,4.591057771928016
148,148,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274_whi_measure.csv,26.84499999999994,aV,140,6.437999999999988,True,measure,7827.601528051688,4.916768131231864,2.0558887495375906,0.9545700434892876
149,149,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274_raw_measure.csv,24.394999999999865,aV,140,5.637999999999977,False,measure,2922.692103994699,4.916768131231864,2.0558887495375906,0.9545700434892876
150,150,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274_whi_global.csv,18.884000000000096,aV,140,2.680000000000007,True,global,7889.745074134982,4.916768131231864,2.0558887495375906,0.9545700434892876
151,151,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000274_raw_global.csv,12.994000000000328,rollC,88,1.6800000000000068,False,global,3012.7221944736198,4.916768131231864,2.0558887495375906,0.9545700434892876
152,152,P21,manual_F3A_P21_21_09_01_00000009.json,manual_F3A_P21_21_09_01_00000009_whi_measure.csv,26.91299999999991,aV,140,11.839,True,measure,7300.093186032258,3.4551099649634893,6.757879744429443,0.0437032649189839
153,153,P21,manual_F3A_P21_21_09_01_00000009.json,manual_F3A_P21_21_09_01_00000009_raw_measure.csv,25.311000000000163,aV,140,10.677999999999995,False,measure,2680.24280916014,3.4551099649634893,6.757879744429443,0.0437032649189839
154,154,P21,manual_F3A_P21_21_09_01_00000009.json,manual_F3A_P21_21_09_01_00000009_whi_global.csv,19.081000000000145,aV,140,8.95999999999998,True,global,7144.430224171639,3.4551099649634893,6.757879744429443,0.0437032649189839
155,155,P21,manual_F3A_P21_21_09_01_00000009.json,manual_F3A_P21_21_09_01_00000009_raw_global.csv,10.56300000000001,rollC,89,1.7210000000000036,False,global,2564.392201024291,3.4551099649634893,6.757879744429443,0.0437032649189839
156,156,F23,manual_F3A_F23_21_10_10_00000097.json,manual_F3A_F23_21_10_10_00000097_whi_measure.csv,111.75000000000028,av,185,25.47999999999996,True,measure,9387.410059797186,4.890833753644763,2.635629400225109,-0.0437454011132395
157,157,F23,manual_F3A_F23_21_10_10_00000097.json,manual_F3A_F23_21_10_10_00000097_raw_measure.csv,50.99700000000048,loop,3,10.601,False,measure,4570.643809156755,4.890833753644763,2.635629400225109,-0.0437454011132395
158,158,F23,manual_F3A_F23_21_10_10_00000097.json,manual_F3A_F23_21_10_10_00000097_whi_global.csv,66.7910000000001,av,185,25.47999999999996,True,global,9785.27185166754,4.890833753644763,2.635629400225109,-0.0437454011132395
159,159,F23,manual_F3A_F23_21_10_10_00000097.json,manual_F3A_F23_21_10_10_00000097_raw_global.csv,22.52000000000016,av,185,6.71999999999997,False,global,4374.147164885753,4.890833753644763,2.635629400225109,-0.0437454011132395
