radial_position,radius,track,roll_angle,speed
1.1711423292477865,60.47123576506211,0.12090796935548467,0.1777845743766357,31.653039180877826
1.1921474825030267,60.448727702486806,0.1239894242363964,0.1816857049831211,31.756705896484238
1.213191336639486,60.4286515288038,0.12656498814731892,0.18617039695719112,31.863505447189382
1.234346685099258,60.410974274472025,0.12768440432971784,0.19201299444361497,31.977162681115274
1.255607855415507,60.393502498389466,0.12901019483377507,0.19682185152427936,32.09353423918331
1.2769160937917357,60.3776262333866,0.12957863655334792,0.20275304466156904,32.21722691700159
1.2982802879872932,60.36290284692785,0.12956551727244328,0.20848727438130515,32.336316675394215
1.3197039504451153,60.34905467909933,0.12989614536795444,0.21411574502591862,32.470487639209765
1.3412571396081243,60.33601133347316,0.12980326207504622,0.2169985107138752,32.61064932903374
1.3629282570421122,60.32282404816414,0.1299038726884408,0.21971738781546898,32.743551301930864
1.3846674365633018,60.312626094279636,0.12948365797489497,0.22243386710154317,32.89461498142928
1.4064846003128595,60.30670644361716,0.1290104925745121,0.22526579202147948,33.04141188017304
1.428373476143133,60.30775974068811,0.12922691205932954,0.22875265198551029,33.18093145971531
1.4503839129869307,60.31779273287971,0.12869089937535466,0.22912778145332846,33.30651369113206
1.472488110833959,60.33725909242684,0.12891300710439085,0.23075473487690645,33.412285486956364
1.494625733104366,60.36925920253833,0.12851634550271487,0.23226528582676353,33.52661433507481
1.5167874288455103,60.413040999855596,0.12908039416074238,0.2355047334028532,33.625671959810035
1.5389767064828017,60.46914716497038,0.12837580211992708,0.23610799666820184,33.74326266037051
1.5612351956363084,60.536214210489895,0.12841470598826976,0.2395776306097646,33.85562948178154
1.583556044827631,60.61672033809506,0.12756360325395935,0.24067484496076233,33.98103841716238
1.6058815588640012,60.711008007849536,0.1283733004457848,0.24027769290284223,34.094908453974945
