t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element,sub_element
9.76067900000001,251.495518,0.040472499999992806,-13.501099584015472,191.90816147286284,275.72662353515625,-0.5709686287529798,0.008874762846042022,-0.5512435450866838,-0.6083146960573131,5.167743274247043,-3.673535410247909,-2.293905524258988,1.3458237648010254,0.1244843006134033,-1.4800517559051514,-0.359886884689331,-0.2540998756885528,3.70986270904541,2.5019974696485274,-2.5659187131549968,0.19263319887002642,iSp,entry_iSp,
9.800624999999997,251.535464,0.039315500000000725,-13.536177571599646,191.95630281972063,275.4552307128906,-0.5882437890093725,0.009358791029868918,-0.5681851836016425,-0.5753671936944474,5.634326700995246,-3.7515638396952387,-2.0686527546143925,1.4439553022384644,0.0104560209438204,-1.4695948362350464,-0.3223367929458618,-0.4351722300052643,3.914243221282959,2.3130977521118914,-2.7687354686430083,0.26977675774698184,iSp,entry_iSp,
9.839310000000012,251.574149,0.039068000000000325,-13.564725805692882,192.00729350003928,275.1702575683594,-0.6056299274260429,0.007410770001925915,-0.5839207548995177,-0.5405498522761272,6.10560667906999,-3.8003204430534163,-1.8203485259408705,1.5277049541473389,-0.0932241380214691,-1.458838939666748,-0.3752899467945099,-0.6904095411300659,4.334560394287109,1.6300317220022786,-2.402582570465701,0.328261886195171,iSp,entry_iSp,
9.878760999999997,251.6136,0.039867000000000985,-13.585912751133018,192.06128930429628,274.87164306640625,-0.6228090500561982,0.0036931251945081234,-0.5980767257314327,-0.5043803896705397,6.581420330454003,-3.80842787713002,-1.5496182096392426,1.5713194608688354,-0.1772721707820892,-1.4439457654953003,-0.4614100456237793,-0.722355306148529,5.011292934417725,1.6662269359003286,-1.8322128344386648,0.27286239996431066,iSp,entry_iSp,
9.919044000000014,251.653883,0.040839500000004136,-13.598972719974208,192.11852174660766,274.5594787597656,-0.6395163104118047,-0.0017410605856792438,-0.6110916745928576,-0.46645784707786175,7.063799991105105,-3.7671033566559875,-1.2601358781697547,1.660559892654419,-0.2393137961626052,-1.4370825290679932,-0.4514499604701996,-0.6341195702552795,5.235990047454834,2.322166428019137,-1.6469275849657716,0.12426494619450976,iSp,entry_iSp,
9.960440000000006,251.695279,0.040402999999997746,-13.607388828092406,192.18031968210204,274.23150634765625,-0.6557998046668047,-0.009191336107952586,-0.622882041657603,-0.4264508165228942,7.5533185513224375,-3.675871209762706,-0.9581683279909612,1.7609916925430298,-0.3117915689945221,-1.433795928955078,-0.4922413825988769,-0.661996603012085,5.742673873901367,2.6237993250035543,-1.6537498853037789,0.1396798994288506,iSp,entry_iSp,
9.99985000000001,251.734689,0.039154499999995096,-13.609748105844554,192.24622683218837,273.8880310058594,-0.6713780017017819,-0.01865890319276506,-0.6334537717256717,-0.3842392935302962,8.04686188328946,-3.53237335226203,-0.649560517054038,1.8725786209106443,-0.3729467093944549,-1.425795555114746,-0.5263219475746155,-0.8251675367355347,6.1164655685424805,2.3821291723618336,-1.4562957030390962,0.26645922722026893,iSp,entry_iSp,
10.038748999999996,251.773588,0.039467500000000655,-13.60093854267114,192.3143352767575,273.53125,-0.6859826742206192,-0.02978878925064099,-0.6424755098228745,-0.3402433083729174,8.541672804801731,-3.341236845598875,-0.3388483651054619,1.9475338459014893,-0.4258326292037964,-1.4129297733306885,-0.5290391445159912,-1.0198673009872437,6.498952388763428,1.7155656762019194,-1.1808764846191682,0.30253953958482943,iSp,entry_iSp,
10.07878500000001,251.813624,0.04019850000000247,-13.580365724629738,192.38394199815997,273.1609191894531,-0.699381852316102,-0.04209884990336299,-0.6497699989004083,-0.29477409795432735,9.03231599753501,-3.095751763200634,-0.0452034944145554,2.007996797561645,-0.4661591947078705,-1.4019145965576172,-0.6202932596206665,-1.0858701467514038,6.768462181091309,1.7420240887829763,-0.9389216163504005,0.266626566021631,iSp,entry_iSp,
10.119146,251.853985,0.040661499999998796,-13.547562478188874,192.4543117398644,272.7770690917969,-0.7113760463184324,-0.05574097022904398,-0.655357605644018,-0.2476761366074045,9.51828335817046,-2.7916426760838586,0.24084634437690422,2.087587356567383,-0.5013191103935242,-1.391493797302246,-0.6437455415725708,-1.303667426109314,7.2683186531066895,1.8435156738368912,-0.6131367088676336,0.25339101842957906,iSp,entry_iSp,
10.160108000000008,251.894947,0.04045250000000067,-13.50405040836703,192.52753201297799,272.3658752441406,-0.721790060791954,-0.0708506952579547,-0.6594146500113771,-0.19791831670592422,10.007846283539042,-2.423707419035612,0.5140757176107851,2.157917022705078,-0.5160213112831116,-1.3813080787658691,-0.7399011254310608,-1.4884521961212158,7.46917200088501,1.8213346474368268,-0.47160420854809465,0.30673645709811265,iSp,entry_iSp,
10.200051000000002,251.93489,0.03950999999999283,-13.451677775664502,192.59901004608037,271.9476623535156,-0.7301200653471972,-0.08675463135309885,-0.661450097857129,-0.14792650320203465,10.479073779559002,-2.000988188612111,0.7500399463043923,2.2349424362182617,-0.5394742488861084,-1.3666772842407229,-0.6654624938964844,-1.3877830505371094,7.630489349365234,2.040388734393537,-0.5806730958789517,0.36395492206136926,iSp,entry_iSp,
10.239127999999994,251.973967,0.03941149999999993,-13.385145614091451,192.6677791688012,271.5165100097656,-0.7364885342635353,-0.10392174754933362,-0.6614003461681768,-0.0966153716546577,10.932300446119449,-1.5340410710440557,0.9487030345125742,2.319148540496826,-0.561906099319458,-1.352548360824585,-0.7004431486129761,-1.5968234539031982,8.183295249938965,2.8279837837527566,-0.44184552717745523,0.3825909953200102,iSp,entry_iSp,
10.278874000000002,252.013713,0.04005550000000824,-13.304071054605652,192.73255576809737,271.072509765625,-0.7404406251700931,-0.12276936323892862,-0.6593712657589399,-0.043645428629085076,11.36637465067988,-1.008713857173448,1.1175108334238217,2.457852602005005,-0.5743018388748169,-1.3365203142166138,-0.6980838179588318,-1.5531156063079834,8.803046226501465,3.899894163228028,-0.2555460512679976,0.49698835091185056,iSp,entry_iSp,
10.31923900000001,252.054078,0.04060850000000471,-13.208128130397492,192.79202443005835,270.6156921386719,-0.7415498588888357,-0.14393162718623578,-0.6551788772522875,0.011319801354479575,11.778157961303698,-0.4348481100361981,1.251286329626807,2.631572961807251,-0.5823781490325928,-1.3127341270446775,-0.6531558632850647,-1.579803466796875,9.329922676086426,4.081611469377811,-0.39876921567894985,0.557452445765979,iSp,entry_iSp,
10.360091000000011,252.09493,0.04030699999999854,-13.099186744085978,192.84692822685957,270.142333984375,-0.7397755213612397,-0.1674040180767848,-0.6481120363999244,0.06825698487796289,12.166569921661626,0.17846882590245927,1.3323110549106278,2.789348840713501,-0.6066886782646179,-1.291245698928833,-0.7557654976844788,-1.891213536262512,10.03416633605957,3.396848106531094,-0.4162543093312173,0.48258660268887965,iSp,entry_iSp,
10.399853000000007,252.134692,0.0393384999999995,-12.976952019933387,192.8946986553134,269.6532592773437,-0.7348328240052543,-0.19228863577793653,-0.6380384677242775,0.1263040238513653,12.525588891446532,0.8192339104238759,1.3463353291785838,2.9054064750671387,-0.6159340739250183,-1.2738308906555176,-0.7898795008659363,-2.022007942199707,10.946250915527344,2.491096418908219,-0.10174312936042665,0.4409214903521457,iSp,entry_iSp,
10.43876800000001,252.173607,0.03944099999999651,-12.839725316126286,192.9305995234647,269.1529235839844,-0.726527446985503,-0.21769528680210626,-0.6250857042071742,0.18448433453225213,12.848589010288116,1.4822079655456137,1.300661725905928,2.9853408336639404,-0.6146935224533081,-1.2565553188323977,-0.8965871334075928,-1.9068117141723635,11.490039825439451,2.8636101846302626,0.1828436441533623,0.2994301842554155,iSp,entry_iSp,
10.478735,252.213574,0.040171000000000845,-12.688302535654325,192.95300555156388,268.6417236328125,-0.7143852291395756,-0.2442149391724245,-0.6089106863683427,0.24339399665223665,13.132886117066949,2.1768508205114765,1.1750559533916043,3.131293773651123,-0.6015110015869141,-1.250211238861084,-0.9438748359680176,-1.8783316612243648,11.659049987792969,3.373313379241355,0.19229994703094305,0.1084994161100245,iSp,entry_iSp,
10.519110000000012,252.253949,0.040737500000005866,-12.52416819483164,192.9601746262383,268.1201477050781,-0.6981352593317007,-0.27162180563244764,-0.5892321089137558,0.30271147255267195,13.37513742969125,2.871645472053527,0.9480156551369143,3.256359577178955,-0.5992437601089478,-1.247838258743286,-0.9559348225593568,-2.042621612548828,12.21747589111328,2.667528604868165,0.1317718051700689,-0.0006832861395545483,iSp,entry_iSp,
10.560210000000012,252.295049,0.04037449999999865,-12.349496571106664,192.95162813018044,267.5833740234375,-0.6777783221504996,-0.29900003490716154,-0.5661189919647487,0.3615591556071185,13.572958347785015,3.5498242723753988,0.6423140890430847,3.348630666732788,-0.5907748937606812,-1.2502669095993042,-1.0856726169586182,-1.966994285583496,12.780460357666016,2.222138869359319,0.37998339344730725,-0.20469854067844123,iSp,entry_iSp,
10.59985900000001,252.334698,0.039249999999995566,-12.166114470216892,192.92557382116877,267.0330810546875,-0.6529721009536007,-0.3260055363405916,-0.5397374901947827,0.41956084294755347,13.725299298466865,4.22201843532654,0.2442502356862013,3.4357950687408447,-0.5685604810714722,-1.2643674612045288,-1.1213902235031128,-1.444859743118286,13.343995094299316,1.9518949423628176,0.7497937815964689,-0.38304146687700263,iSp,entry_iSp,
10.638710000000003,252.373549,0.03945949999999243,-11.975935778235604,192.8790537382925,266.47540283203125,-0.6236085406356413,-0.3522782841872327,-0.5102940023664518,0.47603840866936203,13.824393239223491,4.855150850423021,-0.2372896556830435,3.501854419708252,-0.531916081905365,-1.2803356647491455,-1.239296793937683,-1.3774687051773071,13.570060729980469,1.7948143625923245,0.7155752137900817,-0.5578844906687621,iSp,entry_iSp,
10.678777999999994,252.413617,0.04047649999999692,-11.7820872312848,192.8117157394484,265.91082763671875,-0.5896614570717595,-0.37739477182288705,-0.4776948669999779,0.5307355394610934,13.87449059601083,5.428391707685755,-0.8118983246042042,3.577440023422241,-0.5120880007743835,-1.3083951473236084,-1.1649160385131836,-1.5622544288635254,13.80012321472168,1.7204995980153976,0.5933424335983604,-0.537633851696842,iSp,entry_iSp,
10.719662999999997,252.454502,0.04100300000000345,-11.587792392952773,192.72280986033002,265.3401184082031,-0.5513680223704489,-0.4010639564519285,-0.44203470040656334,0.5828776220043344,13.870404040300675,5.923860916588829,-1.4571365506824856,3.641134023666382,-0.4838832318782806,-1.3238587379455566,-1.290929079055786,-1.707632303237915,14.00608253479004,1.214772983983813,0.740746851360184,-0.5426227885059913,iSp,entry_iSp,
