t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element
16.481388999999993,131.094957,0.040396999999998684,103.6905638916489,-166.4876837696707,300.8071594238282,0.0006189758311759413,-0.9835835288538729,0.04873969075668938,0.17374548756914165,29.682270845235983,-4.5062435131645575,2.0021232319339655,-0.0745029896497726,-0.5794306993484497,0.0643147453665733,-1.2884013652801514,2.5102009773254395,12.341913223266602,0.45729093431592827,0.09555304602567513,0.12623262876956745,1,12
16.521148999999994,131.134717,0.03930149999999344,104.79014050647767,-166.40076265272273,300.3077087402344,0.00020034723296311063,-0.9813209567900405,0.05004180030638744,0.18575566255634082,29.779679681573363,-4.53229010292511,2.056536411677188,-0.0489916801452636,-0.6100908517837524,0.0715613961219787,-1.759515404701233,2.6149611473083496,11.013786315917969,0.42898691973116965,-0.026730828759432154,-0.025024891017957778,1,12
16.55999199999998,131.17355999999998,0.039445999999998094,105.87923263472172,-166.31942025201437,299.7767028808594,-0.001009005978471464,-0.9790676166865198,0.0510779965247552,0.19701919118762254,29.8969880933566,-4.535168500145356,2.222270491487966,-0.0407833307981491,-0.581531822681427,0.0623477138578891,-1.6601712703704834,2.453224897384644,11.518064498901367,-0.17179485125432048,0.3168039907459369,-0.06901486066342677,1,12
16.60004099999999,131.213609,0.0402455000000117,106.95752224827474,-166.24359393407576,299.2142333984375,-0.0013865756420710224,-0.9764800908043482,0.05235387592831897,0.20914998462105505,30.00246740086529,-4.535580128423235,2.259278474204505,-0.0625449195504188,-0.5850975513458252,0.0661166757345199,-1.829668045043945,2.6902363300323486,11.65822696685791,0.25214563353884906,-0.2765557473634914,0.1244853995348969,1,12
16.640483000000003,131.254051,0.04067450000000861,108.02420590771023,-166.1731254669833,298.6203918457031,-0.0017667433260505766,-0.9739278399666222,0.053582990413348686,0.22043199714345682,30.12896079403327,-4.548477857685839,2.3875812812674964,-0.0204878766089677,-0.6037920713424683,0.0723676681518554,-2.264354705810547,2.238197088241577,10.851821899414062,0.6313476478464976,0.06995627074971747,0.008050755825279471,1,12
16.681390000000007,131.294958,0.040363499999998,109.07986671751581,-166.1042418342899,297.9951171875,-0.0019208613151974474,-0.9711324470823662,0.05482024609530156,0.23214860986582395,30.247636504152062,-4.550136590910023,2.465934231770869,-0.0111854197457432,-0.5794066786766052,0.0667715966701507,-2.0508809089660645,2.2440640926361084,11.653322219848633,0.8327504666910752,0.0016391332689357186,0.09543078192642965,1,12
16.72121,131.334778,0.039289499999995314,110.12401318503315,-166.037054890395,297.3385925292969,-0.0006315196567735631,-0.968149348024224,0.056649403307588886,0.24387960505123,30.368450059353005,-4.571113867131964,2.4874224633643243,0.0467375703155994,-0.6036597490310669,0.0800715088844299,-2.4947614669799805,2.453671455383301,10.22785472869873,-0.7203798426075484,-0.35148224664179484,0.2296968893854064,1,12
16.759968999999998,131.373537,0.0392944999999969,111.15562517330402,-165.97485514516697,296.6536865234375,-0.0016792755751994654,-0.9651718067775903,0.05807328570045428,0.25508438539815614,30.511083714066853,-4.610411043484262,2.58088220284902,-0.067792147397995,-0.6070258021354675,0.0848209485411644,-2.389580249786377,2.3926215171813965,11.013565063476562,-1.9340027390992083,-0.0458170557060356,-0.03634079014538201,1,12
16.799798999999993,131.413367,0.04050900000000013,112.17350107551633,-165.91747550050414,295.9393005371094,-0.0033184427250690235,-0.9617558821948994,0.059153987817417875,0.2674239848574841,30.642639416555188,-4.630785793082113,2.6154556805676554,-0.1052537709474563,-0.6072604656219482,0.0772155225276947,-2.3504557609558105,2.5156407356262207,12.845959663391112,-0.4825522311718024,-0.49392664811261944,-0.1434006399996391,1,12
16.840987,131.454555,0.04110400000000425,113.20087079580779,-165.86373217316017,295.1751708984375,-0.0051314360076316345,-0.9581013695049377,0.06012658777480351,0.280000322150894,30.783813164024654,-4.653483661948405,2.657547359298791,-0.1068875640630722,-0.6470427513122559,0.0732029154896736,-2.948164939880371,3.1709470748901367,12.724249839782717,1.079804064077241,-0.4617627108314693,-0.14085601398965672,1,12
