,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr
0.0,340.0813234888164,0.033775908884560515,0.0,0.0,0.0,0.7071067811865479,-0.7071067811865471,3.4872221890483424e-17,1.1102230246251565e-16,24.16066819498375,-6.1765004846183254e-15,-1.4210854715202004e-14,-2.0220179034342087,2.5845714323127173e-16,-2.0101389746869117e-16,9.809999999987799,-4.151368887105186e-15,1.0125233984581428e-13,-2.629621079141782e-14,-2.1286685193227598e-16,5.951398618338223e-15
0.033775908884535966,340.11509939770093,0.033775908884560515,0.8160485275438703,-4.440892098500626e-16,0.0,0.6819983600624989,-0.7313537016191702,3.469446951953614e-17,1.6653345369377348e-16,24.16066819498333,-5.2735593669694936e-15,-1.2434497875801753e-14,-2.0220179034342096,2.5126737183586394e-16,0.0,9.809999999993689,-2.7200464103316335e-15,7.37188088351104e-14,6.574052697854455e-15,2.655289876800008e-16,2.9756993091691117e-15
0.06755181776912877,340.1488753065855,0.033775908884560515,1.632097055087712,-8.881784197001252e-16,0.0,0.6560590289905076,-0.7547095802227716,3.469446951953614e-17,1.6653345369377348e-16,24.160668194983323,-4.440892098500626e-15,-1.0658141036401503e-14,-2.0220179034342083,2.763941090194503e-16,0.0,9.810000000006099,5.88418203051333e-15,-3.108624468950438e-14,2.629621079141782e-14,-4.835511377399806e-14,-5.951398618338223e-15
0.10132772665366474,340.18265121547006,0.033775908884560515,2.4481455826315823,-8.881784197001252e-16,0.0,0.629320391049838,-0.7771459614569706,2.7755575615628914e-17,1.1102230246251565e-16,24.16066819498375,-3.3306690738754696e-15,-1.0658141036401503e-14,-2.022017903434208,-3.0152084620303673e-15,-4.0202779493738234e-16,9.810000000006418,7.993605777301127e-15,-5.5067062021407764e-14,-6.574052697854455e-15,3.3476617228152503e-15,-1.1902797236676447e-14
0.1351036355382007,340.2164271243546,0.03377590888456051,3.2641941101754526,-1.7763568394002505e-15,0.0,0.6018150231520488,-0.7986355100472926,-1.3877787807814457e-17,2.220446049250313e-16,24.160668194983757,-2.4424906541753444e-15,-1.5987211554602254e-14,-2.0220179034342087,5.025347436717279e-16,-8.040555898747647e-16,9.8099999999939,-4.218847493575595e-15,-6.217248937900877e-15,-6.574052697854456e-15,9.522237789341156e-14,1.785419585501467e-14
0.16887954442279351,340.2502030332392,0.033775908884560515,4.080242637719323,-1.7763568394002505e-15,0.0,0.5735764363510466,-0.8191520442889915,-3.469446951953614e-17,1.6653345369377348e-16,24.160668194983334,-8.881784197001252e-16,-1.4210854715202004e-14,-2.0220179034342083,3.417236256967748e-15,8.040555898747644e-16,9.809999999993481,-1.2323475573339238e-14,1.7763568394002505e-14,-6.574052697854455e-15,-7.439248272922778e-15,2.3805594473352887e-14
0.20265545330732948,340.2839789421237,0.03377590888456053,4.896291165263165,-1.7763568394002505e-15,0.0,0.5446390350150276,-0.8386705679454238,1.3877787807814457e-17,1.1102230246251565e-16,24.160668194983316,-4.440892098500626e-16,-1.0658141036401503e-14,-2.022017903434209,0.0,8.040555898747642e-16,9.8100000000061,-2.220446049250313e-16,-5.329070518200751e-15,5.2592421582835617e-14,-4.4635489637536625e-14,-1.1902797236676437e-14
0.2364313621919223,340.3177548510083,0.033775908884560515,5.712339692807035,-1.7763568394002505e-15,0.0,0.5150380749100546,-0.8571673007021119,1.3877787807814457e-17,1.1102230246251565e-16,24.16066819498375,0.0,-1.0658141036401503e-14,-2.0220179034342047,4.0202779493738234e-16,0.0,9.810000000006522,1.8207657603852567e-14,-2.4868995751603507e-14,-1.314810539570891e-14,-4.76111889467058e-14,1.190279723667646e-14
0.27020727107645826,340.35153075989285,0.0337759088845605,6.528388220350905,-3.552713678800501e-15,0.0,0.48480962024633767,-0.8746197071393955,4.163336342344337e-17,1.6653345369377348e-16,24.160668194983757,4.440892098500626e-16,-1.0658141036401503e-14,-2.02201790343421,-3.2162223594990595e-15,1.6081111797495298e-15,9.809999999999999,-2.6645352591003757e-15,2.4868995751603507e-14,-1.1175889586352578e-13,5.951398618338229e-15,-2.380559447335291e-14
0.30398317996105106,340.38530666877745,0.0337759088845605,7.344436747894775,-3.552713678800501e-15,0.0,0.4539904997395473,-0.8910065241883676,5.551115123125783e-17,1.6653345369377348e-16,24.160668194983753,0.0,-1.0658141036401503e-14,-2.0220179034342123,8.040555898747649e-16,-1.6081111797495298e-15,9.809999999993478,-2.6645352591003757e-14,-2.4868995751603507e-14,7.231457967639904e-14,4.761118894670582e-14,-2.380559447335291e-14
0.33775908884558703,340.419082577662,0.03377590888456053,8.160485275438646,-3.552713678800501e-15,0.0,0.42261826174069994,-0.9063077870366497,2.7755575615628914e-17,1.1102230246251565e-16,24.160668194983316,3.1086244689504383e-15,-1.4210854715202004e-14,-2.022017903434205,0.0,0.0,9.809999999993584,-2.4424906541753444e-15,-4.085620730620576e-14,5.916647428069007e-14,-1.1902797236676445e-14,2.380559447335289e-14
