,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr
0.0,144.73467499999998,0.03915299999999888,0.0,0.0,0.0,0.7442576218732269,-0.6626264854497778,0.06254422546113411,-0.05563321975708302,25.313841744820806,1.2520744858608128,5.178901892666586,0.0159489605575799,-0.2581261396408081,0.1295591294765472,8.163270950317383,3.622202157974243,10.21080207824707,1.0948675451449679,0.16695709638698675,-0.16106331092360163
0.03894900000000234,144.77362399999998,0.039509000000009564,1.036216735839844,0.04271664462805824,-0.05897965480394873,0.7454465155784891,-0.661893311265957,0.06033908839413438,-0.050655678783637414,25.31046361119742,1.2638091795477795,5.232983196183298,0.0746895968914032,-0.266343206167221,0.1187013089656829,8.018267631530762,2.773077726364136,8.438943862915039,-0.21644488729501077,-0.05110499738707304,-0.2291701774987172
0.07901800000001913,144.813693,0.040123500000007084,2.0709152221679834,0.0975826032841387,-0.12051605764409601,0.746023820754792,-0.6618528352903483,0.05782006838589703,-0.04534439060505757,25.296386737108584,1.2958741586113676,5.217527712997148,-0.0011540815467014,-0.2621643543243408,0.1114505603909492,8.053858757019043,3.673529148101807,9.103342056274414,-0.7187169979374596,0.16132590911754763,-0.13304096231642698
0.11919600000001651,144.853871,0.04067949999999598,3.1040191650390634,0.1659655349168938,-0.18549691764891918,0.7463926339386776,-0.6619467357548767,0.0555247394318217,-0.04051708798417736,25.290425543069688,1.337785046355152,5.3053617575681535,0.0170147139579057,-0.2533972859382629,0.1080251708626747,8.113452911376953,2.957148551940918,8.804161071777344,-0.10598714382174007,0.4295836326188726,-0.1439509058709725
0.1603770000000111,144.895052,0.04051300000000424,4.136291503906265,0.24444573804663694,-0.2556006791739094,0.7467712648090752,-0.661955402526048,0.05344851039776304,-0.03593062077640202,25.27453323842159,1.3558504880185316,5.298574873005105,-0.0097770895808935,-0.2272138595581054,0.0997388586401939,8.022506713867188,3.033761978149414,7.261263847351074,-0.2647385853954022,1.465237878044547,-0.09686297298468363
0.200222000000025,144.934897,0.039525999999995065,5.166992187500001,0.331451729481274,-0.33136137488568806,0.7467042698199118,-0.662304257575067,0.05237578158838611,-0.03229076192588398,25.247220050698857,1.4075239323432336,5.402153673586058,-0.0044359946623444,-0.134674921631813,0.1001767516136169,8.35632610321045,3.286829710006714,8.064314842224121,1.4186900680015522,2.3268546232576655,0.03191227720001658
0.23942900000000122,144.97410399999998,0.03951249999998652,6.195861816406266,0.4303981920090809,-0.41016174747289824,0.7478687331099008,-0.6610367223163178,0.05297467184185866,-0.030276154877934447,25.192639311572513,1.4503853997853988,5.571132079372392,0.1023731976747512,-0.0432713478803634,0.1022615879774093,7.57624626159668,2.8969788551330566,5.689093589782715,0.3851640808059397,2.0600745277070884,-0.2169516674140241
0.279246999999998,145.01392199999998,0.039932500000006144,7.221679687500002,0.5371275606414105,-0.4920012058870782,0.7485368724022993,-0.6602390496725328,0.054181351094261344,-0.02900586306071451,25.108379692851475,1.5039385973232315,5.6793057960238436,0.0260015968233346,0.0281224679201841,0.0830321460962295,7.860910892486572,3.0738415718078613,4.660574436187744,-1.0583241182299492,1.69994663462275,-0.4435153892042101
0.3192940000000135,145.053969,0.0405255000000011,8.244712829589846,0.6501182804980221,-0.5775909792232596,0.7483955690215324,-0.6601969059399908,0.05647775314002241,-0.029232268056476884,25.037308138970094,1.573646253088081,5.888236773365197,0.0178501419723033,0.0924948900938034,0.0668402314186096,8.432491302490234,2.5422866344451904,2.819173812866211,-0.15716241667050196,0.7902080440278053,-0.28686045223678264
0.36029800000000023,145.09497299999998,0.0403660000000059,9.265571594238283,0.7626148889762607,-0.6691495658784277,0.7487829923845322,-0.659562403246861,0.058583196165346234,-0.02948761571325953,24.9593337563336,1.62794539781234,5.953225661111402,0.0132634257897734,0.0921696200966835,0.0597818195819854,8.265692710876465,2.6006171703338623,0.9696639776229858,0.0637555665175463,0.3494949118856509,-0.2014476154188467
